plz,building_count,total_roof_m2,avg_roof_m2,area_km2,buildings_per_km2
84079,1192,206057.11065672335,172.86670357107664,116.51919918091336,10.230073742175682
84082,1003,189070.3825890639,188.50486798510858,176.80206622491804,5.673010623778783
84085,2314,375253.43884541607,162.1665682132308,130.53285868398595,17.727337187964967
84088,1013,187000.24549293896,184.60043977585286,87.58395139780175,11.566045877503365
84089,486,82773.35378040811,170.31554275804137,91.01314533750214,5.339887971103256
84091,376,67050.21322541973,178.32503517398865,71.66753529753592,5.246448038696926
84092,545,97539.05192997244,178.97073748618797,58.75511579384872,9.275788033712939
84094,710,110993.41809214912,156.32875787626637,74.94084437281475,9.474139315376554
84095,597,114755.7446517902,192.2206778086938,48.64996042666964,12.271335778368442
84097,676,108291.65606429346,160.1947574915584,57.701512110156706,11.715464210183315
84098,1391,227828.31637642602,163.7874308960647,155.5664720841491,8.941515362304928
84100,734,144212.627868836,196.4749698485504,77.41615601826705,9.481225079514488
84101,291,55136.64900373519,189.47302063139242,54.54064972912824,5.3354699924776865
84103,430,75183.8687256776,174.84620633878512,79.6554732954974,5.398248007451186
84104,1005,170017.97079756664,169.17211024633497,92.99792801045865,10.80669238014611
84106,536,92398.64000774035,172.38552240250067,67.13867278696434,7.983476255194456
84107,515,89371.99591984539,173.53785615503958,73.8667897511635,6.972010043145108
84109,423,90041.0796444311,212.8630724454636,10.89997003319021,38.80744614085844
84130,4007,729635.6706017866,182.0902596959787,100.62624288609844,39.82062616146398
84137,4410,714777.2110411953,162.0810002360987,157.01514215099112,28.08646312442397
84140,3229,527070.1396839357,163.23014545801664,247.22308720778682,13.061077897170987
84144,3377,534014.7347739829,158.1328797080198,142.41803186718656,23.71188504521153
84149,2929,478623.1659053986,163.40838713055604,111.06254855878574,26.372526454763207
84152,1567,289355.02562847536,184.65540882480877,195.13181054697847,8.030469227992638
84155,2634,422311.9326106191,160.33102984457824,139.4509376316343,18.888363497116277
84160,1011,186258.49102397822,184.23193968741663,69.08237272942625,14.634702892440686
84163,887,169478.89327218995,191.06977820990974,93.88435108164408,9.44779390580911
84164,1001,203891.610375091,203.68792245263836,160.89185705502686,6.221570303944261
84166,1084,188573.18087766683,173.9604989646373,109.7203451360437,9.879662688409647
84168,531,99552.40778765806,187.48099395039182,85.84375520998846,6.185656705034437
84169,1210,192423.39664100503,159.02760052975623,54.72257896848305,22.111530976946245
84171,353,58254.450902649354,165.02677309532396,38.06590363958082,9.27339078410716
84172,1799,279117.9250378057,155.1517093039498,60.84671023510051,29.566101323292493
84174,1434,227106.05198052624,158.3724211858621,68.11990755320556,21.05111488708295
84175,792,151093.90365595534,190.7751308787315,90.8200878017766,8.72053770448466
